Region,Site,Depth,Latitude,Longitude,Mean_SST,SD_SST,Light_intensity,Wave_exposure,Wave_height,Mean_chl_a,SD_chl_a,Nitrate,Nitrite,Phosphate,DHW,DHW_recovery,Typhoon_disturbance,Typhoon_recovery,Typhoon_frequency,Anthropogenic_land_use,Forest_land_use,Population_density,Tourist_visitors,Unstable_substrate_cover,Management_status
Xiaoliuqiu,Shanfu,10,22.341685,120.361292,24.21999931,1.95762491,22.08454128,0.278942108,8.199999809,0.256864339,0.096729703,0.327544366,0.067615503,0.035974884,4.11,13,10.5,4,8,172.7,320.28,1036.037964,385549.75,9.018783444,restricted
Xiaoliuqiu,Meirendong,10,22.353368,120.370095,24.20999908,1.972294594,22.08454128,0.301218092,8.199999809,0.256864339,0.096729703,0.355326942,0.072002069,0.041221985,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,17.37619582,restricted
Xiaoliuqiu,Meirendong,10,22.353418,120.370095,24.20999908,1.972294594,22.08454128,0.301218092,8.199999809,0.256864339,0.096729703,0.355326942,0.072002069,0.041221985,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,11.92480259,restricted
Xiaoliuqiu,Meirendong,10,22.353468,120.370095,24.20999908,1.972294594,22.08454128,0.301218092,8.199999809,0.256864339,0.096729703,0.355326942,0.072002069,0.041221985,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,17.83531597,restricted
Xiaoliuqiu,Meirendong,10,22.353518,120.370095,24.20999908,1.972294594,22.08454128,0.301218092,8.199999809,0.256864339,0.096729703,0.355326942,0.072002069,0.041221985,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,10.30541107,restricted
Xiaoliuqiu,Meirendong,10,22.353568,120.370095,24.20999908,1.972294594,22.08454128,0.301218092,8.199999809,0.256864339,0.096729703,0.355326942,0.072002069,0.041221985,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,6.810043776,restricted
Xiaoliuqiu,Huapingyan,10,22.356214,120.380437,24.20999908,1.972294594,18.23574335,0.301218092,7.5,0.282601655,0.142171632,0.378741973,0.076165643,0.044441564,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,42.45870455,restricted
Xiaoliuqiu,Huapingyan,10,22.356264,120.380437,24.20999908,1.972294594,18.23574335,0.301218092,7.5,0.282601655,0.142171632,0.378741973,0.076165643,0.044441564,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,52.50228432,restricted
Xiaoliuqiu,Huapingyan,10,22.356314,120.380437,24.20999908,1.972294594,18.23574335,0.301218092,7.5,0.282601655,0.142171632,0.378741973,0.076165643,0.044441564,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,31.08973477,restricted
Xiaoliuqiu,Huapingyan,10,22.356364,120.380437,24.20999908,1.972294594,18.23574335,0.301218092,7.5,0.282601655,0.142171632,0.378741973,0.076165643,0.044441564,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,20.11612051,restricted
Xiaoliuqiu,Huapingyan,10,22.356414,120.380437,24.20999908,1.972294594,18.23574335,0.301218092,7.5,0.282601655,0.142171632,0.378741973,0.076165643,0.044441564,4.47,10,10.5,4,8,172.7,320.28,1036.037964,385549.75,45.15946954,restricted
